code,name,district_code,facility_type,source_uuid
00267,CSR-DM PUBLIC DE ZOROFLA,2303,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0267
00782,CSR-DM PUBLIC DE ZOUGOUNEFLA,2303,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0782
02753,CSR-M PUBLIC DE BAZRAA,2303,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2753
01389,CSU-DM PUBLIC DE GOHITAFLA,2303,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1389
00265,CSU-DM PUBLIC DE KANZRA,2303,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0265
01517,CSU-DM PUBLIC DE MAMINIGUI,2303,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1517
01394,CSU-DM PUBLIC DE VOUEBOUFLA,2303,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1394
00616,CSUS-PMI PUBLIC DE ZUENOULA,2303,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0616
06797,CSUS-SSSU PUBLIC DE ZUENOULA,2303,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS6797
01396,HG PUBLIC DE ZUENOULA,2303,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1396
03267,INF-PV PRIVEE LA VIE DE ZUENOULA,2303,PV,
01793,ONG FEMME ACTIVE DE CÔTE D' IVOIRE (FACCI),2303,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1793
02720,CMS PUBLIC DE ADZOPE,2401,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2720
01757,CSR-D PUBLIC DE AHOKOI,2401,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1757
01565,CSR-D PUBLIC DE BASSADZIN,2401,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1565
01486,CSR-D PUBLIC DE BIASSO,2401,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1486
02845,CSR-D PUBLIC DE BOAPE,2401,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2845
03489,CSR-D PUBLIC DE MASSANDJI,2401,PB,
01548,CSR-D PUBLIC DE N'KOUPE,2401,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1548
03290,CSR-DM PUBLIC D' AHOUABO,2401,PB,
01523,CSR-DM PUBLIC DE ABIE,2401,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1523
00369,CSR-DM PUBLIC DE ANANGUIE (S/P ADZOPE),2401,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0369
00378,CSR-DM PUBLIC DE ANDE (S/P ANDE),2401,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0378
00382,CSR-DM PUBLIC DE BOUDEPE,2401,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0382
00129,CSR-DM PUBLIC DE DIAPE,2401,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0129
00372,CSR-DM PUBLIC DE DIASSON,2401,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0372
00374,CSR-DM PUBLIC DE DUQUESNE CREMONE,2401,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0374
00383,CSR-DM PUBLIC DE GRAND-AKOUDZIN,2401,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0383
00109,CSR-DM PUBLIC DE LOBO-AKOUDZIN,2401,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0109
02444,CSR-DM PUBLIC DE MIADZIN,2401,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2444
01366,CSR-DM PUBLIC DE MOAPE,2401,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1366
03493,CSR-DM PUBLIC DE NYAN,2401,PB,
00385,CSR-DM PUBLIC DE YAKASSE ME,2401,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0385
00370,CSR-M PUBLIC DE ANNEPE,2401,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0370
08110,CSR-M PUBLIC DE BECEDI ANON,2401,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS8110
00376,CSU-DM PUBLIC DE AGOU,2401,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0376
00371,CSU-DM PUBLIC DE ASSIKOI,2401,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0371
00380,CSU-DM PUBLIC DE BECEDI BRIGNAN,2401,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0380
01738,CSUS-CAT PUBLIC DE ADZOPE,2401,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1738
00364,CSUS-LEP PUBLIC INSTITUT RAOUL FOLLEREAU DE ADZOPE,2401,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0364
01528,CSUS-PMI PUBLIC DE ADZOPE,2401,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1528
00365,CSUS-SSSU PUBLIC DE ADZOPE,2401,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0365
00363,HG PUBLIC DE ADZOPE,2401,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0363
02462,INF-LC PUBLIC LYCÉE MODERNE DE ADZOPE,2401,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2462
02463,INF-LC PUBLIC LYCÉE MODERNE DE AGOU,2401,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2463
02354,INF-P DE LA MAISON D'ARRÊT DE ADZOPE,2401,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2354
00280,INF-PV PRIVE SAINT THOMAS HABITAT EXTENSION DE ADZ,2401,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0280
03291,NOUVELLE CLINIQUE SAINT JOSEPH,2401,PV,
04170,CSR-D PUBLIC DE AGBAHOU (S/P AKOUPÉ),2402,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS4170
09820,CSR-D PUBLIC DE AHEOUA,2402,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS9820
00388,CSR-D PUBLIC DE ASSEUDJI,2402,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0388
01563,CSR-D PUBLIC DE ASSIKOUN,2402,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1563
01717,CSR-D PUBLIC DE BONANHOUIN,2402,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1717
09756,CSR-D PUBLIC DE SORIBADOUGOU (DIST. AKOUPE),2402,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS9756
00640,CSR-DM PUBLIC DE BACON,2402,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0640
01564,CSR-DM PUBLIC DE YADIO,2402,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1564
00415,CSR-M PUBLIC DE ASSANGBADJI,2402,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0415
00375,CSU-DM PUBLIC DE AFFERY,2402,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0375
02719,CSU-DM PUBLIC DE BANACOMOE,2402,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2719
00389,CSU-DM PUBLIC DE BECOUEFIN,2402,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0389
09757,CSUS-SSSU PUBLIC D' AKOUPE,2402,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS9757
00386,HG PUBLIC DE AKOUPE,2402,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0386
00008,CMS PUBLIC SAN BONIFACIO DE DOMOLON,2403,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0008
03454,CSR-D PUBLIC D' ABROTCHY,2403,PB,
03453,CSR-D PUBLIC D' ALLOSSO 1,2403,PB,
02741,CSR-D PUBLIC DE ALLOSSO II,2403,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2741
00183,CSR-D PUBLIC DE DZEUDJI,2403,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0183
00175,CSR-D PUBLIC DE KOSSANDJI,2403,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0175
00169,CSR-D PUBLIC DE MOPODJI,2403,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0169
03452,CSR-D PUBLIC DE N'ZEREKOU,2403,PB,
06688,CSR-D PUBLIC DE YAKASSE-COMOE,2403,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS6688
00162,CSR-DM PUBLIC DE ABOISSO-COMOE,2403,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0162
00146,CSR-DM PUBLIC DE AHOUTOUE,2403,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0146
00164,CSR-DM PUBLIC DE AKOURE,2403,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0164
00167,CSR-DM PUBLIC DE ANDOU M'BATTO,2403,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0167
00168,CSR-DM PUBLIC DE DANGUIRA,2403,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0168
00170,CSR-DM PUBLIC DE GRAND-ALEPE,2403,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0170
00173,CSR-DM PUBLIC DE KODIOUSSOU,2403,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0173
03173,CSR-DM PUBLIC DE KOUTOUKRO 2,2403,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS3173
00178,CSR-DM PUBLIC DE MONGA,2403,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0178
00181,CSR-DM PUBLIC DE MONTEZO,2403,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0181
02549,CSR-DM PUBLIC DE MOTOBE (DIST. ALEPE),2403,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2549
01995,CSU-DM CONFESSIONNEL CESDA DE ALEPE,2403,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1995
00176,CSU-DM PUBLIC DE MEMNI,2403,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0176
00184,CSU-DM PUBLIC DE OGHLWAPO,2403,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0184
01759,CSUS-SSSU PUBLIC DE ALEPE,2403,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1759
00165,HG PUBLIC DE ALEPE,2403,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0165
03292,CENTRE DE SOINS INFIRMIERS D'ASSIE-ORIE,2404,PV,
03497,CENTRE MEDICAL SAINTE MARIE DE YAKASSE-ATTOBROU,2404,PV,
02988,CSR-D PUBLIC D' ABRADINE 1,2404,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2988
03182,CSR-D PUBLIC D'ADJAME (DIST. YAKASSE-ATTOBROU),2404,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS3182
02663,CSR-D PUBLIC DE AHUKOI,2404,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2663
08853,CSR-D PUBLIC DE DIANGOBO,2404,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS8853
02624,CSR-D PUBLIC DE KONG (S/P YAKASSE ATTOBROU),2404,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2624
09755,CSR-DM PUBLIC DE MEBIFON (DIST. AKOUPE),2404,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS9755
00201,CSU-D PUBLIC DE BIEBY,2404,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0201
00192,CSU-DM PUBLIC DE ABONGOUA (DIST. YAKASSE ATTOUBROU,2404,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0192
03154,CSUS-SSSU PUBLIC DE YAKASSE-ATTOBROU,2404,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS3154
00391,HG PUBLIC DE YAKASSE ATTOBROU,2404,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0391
03248,CLINIQUE N'GOUAN DE KOTOBI,2501,PV,
00510,CSR-D CONFESSIONNEL CHARITÉ DE KOTOBI,2501,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0510
00690,CSR-D PUBLIC DE BROU-ATTAKRO,2501,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0690
03247,CSR-D PUBLIC DE DALOSSO,2501,PB,
00694,CSR-D PUBLIC DE ERROBO,2501,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0694
02300,CSR-D PUBLIC DE KOUADIOKRO (S/P ARRAH),2501,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2300
03246,CSR-D PUBLIC DE YAFFO AGNI,2501,PB,
01804,CSR-DM PUBLIC DE ASSALE KOUASSIKRO,2501,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1804
08840,CSR-M PUBLIC DE N'ZAFOUENOU,2501,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS8840
00507,CSU PUBLIC DE ABONGOUA,2501,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0507
00368,CSU-D CONFESSIONNEL SAINT MICHEL DE ARRAH,2501,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0368
00511,CSU-DM PUBLIC DE KREGBE,2501,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0511
00509,HG PUBLIC DE ARRAH,2501,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0509
02925,CABINET D’OPTICIEN-LUNETIER OPTIQUE PHARMA-CI,2502,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2925
02303,CMS PRIVE COOPENCO DE BONGOUANOU,2502,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2303
02213,CSR-D PUBLIC D'ABOUSSOUNOU BRACODI,2502,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2213
07111,CSR-D PUBLIC DE AGNALIESSOU,2502,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS7111
03369,CSR-D PUBLIC DE AHOROSSO,2502,PB,
01573,CSR-D PUBLIC DE AHOUNIENFOUTOU,2502,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1573
03131,CSR-D PUBLIC DE ALLANGBAKRO,2502,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS3131
03130,CSR-D PUBLIC DE ASSIE ASSASSO,2502,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS3130
03368,CSR-D PUBLIC DE ASSIE-KOKORE,2502,PB,
03129,CSR-D PUBLIC DE BANABO,2502,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS3129
02302,CSR-D PUBLIC DE BOCASSI (S/P BONGOUANOU),2502,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2302
00075,CSR-D PUBLIC DE FRONOBO,2502,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0075
03367,CSR-D PUBLIC DE KINIMOKRO,2502,PB,
03132,CSR-D PUBLIC DE N' DOLIKRO,2502,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS3132
00692,CSR-D PUBLIC DE TANOSSO,2502,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0692
00086,CSR-DM PUBLIC DE AGBOSSOU,2502,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0086
00513,CSR-DM PUBLIC DE AGOUA,2502,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0513
01420,CSR-DM PUBLIC DE AKAKRO,2502,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1420
01807,CSR-DM PUBLIC DE ASSAOUFOUE,2502,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1807
00517,CSR-DM PUBLIC DE ASSIE KOUMASSI,2502,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0517
00128,CSR-DM PUBLIC DE BOUADIKRO,2502,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0128
00522,CSR-DM PUBLIC DE BROU AKPAOUSSOU,2502,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0522
00526,CSR-DM PUBLIC DE N'GUINOU,2502,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0526
02542,CSR-DM PUBLIC DE N'ZUEKOKORE,2502,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2542
00515,CSU-DM PUBLIC DE ANDE,2502,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0515
00955,CSU-DM PUBLIC DE KANKANDI,2502,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0955
00524,CSU-DM PUBLIC DE N'GUESSANKRO,2502,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0524
03429,CSUS-CAT PUBLIC DE BONGOUANOU,2502,PB,
02688,CSUS-SSSU PUBLIC DE BONGOUANOU,2502,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2688
00519,HG PUBLIC DE BONGOUANOU,2502,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0519
02143,INF-LC PRIVEE IEGT DE BONGOUANOU,2502,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2143
02355,INF-P PUBLIC PRISON CIVIL DE BONGOUANOU,2502,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2355
03124,CSR-D PUBLIC D' ALLAKRO-APPIAKRO,2503,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS3124
03122,CSR-D PUBLIC DE  DIANGOBO,2503,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS3122
02301,CSR-D PUBLIC DE  KOUADIOTEKRO (S/P TIÉMÉLÉKRO),2503,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2301
01719,CSR-D PUBLIC DE ADOUAKOUAKRO,2503,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1719
02601,CSR-D PUBLIC DE ALLONGO,2503,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2601
01991,CSR-D PUBLIC DE ANGBANOU,2503,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1991
02603,CSR-D PUBLIC DE DJEKADJOKRO,2503,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2603
03128,CSR-D PUBLIC DE KOUAKRO(DIST. MBATTO),2503,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS3128
01716,CSR-D PUBLIC DE KOUBEBO,2503,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1716
02715,CSR-D PUBLIC DE TAKIKRO (S/P ANOUMABA),2503,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2715
07445,CSR-D PUBLIC DE TCHEKOU,2503,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS7445
00527,CSR-DM PUBLIC DE AGNIA,2503,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0527
00528,CSR-DM PUBLIC DE ASSAHARA,2503,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0528
01629,CSR-DM PUBLIC DE DAMOIKRO,2503,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1629
03123,CSR-DM PUBLIC DE MENOU,2503,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS3123
01787,CSR-DM PUBLIC DE N'GOHINOU,2503,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1787
00088,CSR-DM PUBLIC DE SEREBISSOU,2503,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0088
02142,CSU-D CONFESSIONNEL DE M'BATTO,2503,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2142
01806,CSU-DM PUBLIC DE ANOUMABA,2503,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1806
00529,CSU-DM PUBLIC DE ASSIE AKPESSE,2503,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0529
01946,CSU-DM PUBLIC DE ASSOUMOUKRO,2503,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1946
00532,CSU-DM PUBLIC DE TIEMELEKRO,2503,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0532
00530,HG PUBLIC DE  M'BATTO,2503,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0530
02144,INF-LC PUBLIC DE M'BATTO,2503,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2144
01308,CSR-D PUBLIC DE AMANIKRO,2601,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1308
02257,CSR-D PUBLIC DE AMOINKRO,2601,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2257
02078,CSR-D PUBLIC DE BAGLO 2,2601,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2078
03167,CSR-D PUBLIC DE BINDOUGOU,2601,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS3167
01371,CSR-D PUBLIC DE GBLIGLO,2601,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1371
00412,CSR-D PUBLIC DE KODAYA V5,2601,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0412
03168,CSR-D PUBLIC DE KOFFIKONANKRO (DIST. BUYO),2601,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS3168
02517,CSR-D PUBLIC DE LOGBO2,2601,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2517
02270,CSR-D PUBLIC DE TRAWLINKRO,2601,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2270
02954,CSR-DM PUBLIC DE ADOUKOUASSIKRO,2601,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2954
02952,CSR-DM PUBLIC DE ASSAMOIKRO,2601,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2952
01215,CSR-DM PUBLIC DE GNAGBOYA V4,2601,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1215
01403,CSR-DM PUBLIC DE KOREAHINOU,2601,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1403
02955,CSR-DM PUBLIC DE KOUAKOUKRO,2601,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2955
02084,CSR-DM PUBLIC DE LOBOGBA,2601,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2084
02950,CSR-DM PUBLIC DE LOBOVILLE,2601,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2950
01655,CSR-DM PUBLIC DE LOBOZOA,2601,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1655
02085,CSR-DM PUBLIC DE MAYA KOFFIKRO,2601,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2085
02951,CSR-DM PUBLIC DE MEKOFFIKRO,2601,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2951
02956,CSR-DM PUBLIC DE OKAKRO,2601,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2956
00060,CSR-DM PUBLIC DE SAGBOYA V6,2601,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0060
02953,CSR-DM PUBLIC DE SAMOUKRO,2601,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2953
02949,CSR-DM PUBLIC DE TCHETALY V1,2601,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2949
01217,CSR-DM PUBLIC DE WONSEALY V2,2601,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1217
01469,CSR-I PUBLIC DE NOUPKOUDOU,2601,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1469
01654,CSU-DM PUBLIC DE BUYO,2601,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1654
00392,CSU-DM PUBLIC DE DAPEOUA,2601,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0392
02255,CSUS-SSSU PUBLIC DE BUYO,2601,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2255
01214,HG PUBLIC DE BUYO,2601,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1214
03213,CENTRE MÉDICAL LE PRINCIPAL,2602,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS3213
02729,CLINIQUE MEDICALE LA GRACE DE GUEYO,2602,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2729
02060,CSR-D PUBLIC DE ALIKRO,2602,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2060
01152,CSR-D PUBLIC DE BALEKO,2602,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1152
02061,CSR-D PUBLIC DE BRETIHIO,2602,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2061
02062,CSR-D PUBLIC DE KOSSOYO,2602,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2062
02064,CSR-D PUBLIC DE ZIOUAYO 1,2602,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2064
02065,CSR-D PUBLIC DE ZOHOURAYO,2602,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2065
03212,CSR-D PUBLIC D'OKOUKRO,2602,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS3212
02057,CSR-DM PUBLIC DE LAHOURIDOU,2602,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2057
02063,CSR-DM PUBLIC DE LAZAREKRO,2602,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2063
02058,CSR-DM PUBLIC DE NIOROUHIO,2602,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2058
02059,CSR-DM PUBLIC DE TAGBAYO,2602,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2059
01153,CSU-DM PUBLIC DE DABOUYO,2602,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1153
02067,CSUS-SSSU PUBLIC DE GUEYO,2602,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2067
01154,HG PUBLIC DE GUEYO,2602,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1154
02492,CENTRE MEDICAL CARLA,2603,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2492
